time,open,high,low,close,volume,ticker
2023-06-13,11700,11800,11700,11800,4000,ITD
2023-06-14,11800,11800,11550,11600,22900,ITD
2023-06-15,11600,11800,11600,11600,7000,ITD
2023-06-16,11600,11850,11600,11650,19000,ITD
2023-06-19,11500,11750,11500,11650,2600,ITD
2023-06-20,11650,11700,11600,11600,11500,ITD
2023-06-21,11600,11950,11600,11900,15600,ITD
2023-06-22,11650,11850,11650,11650,5100,ITD
2023-06-23,11800,11800,11600,11700,11700,ITD
2023-06-26,11700,11700,11650,11650,4600,ITD
2023-06-27,11600,11900,11500,11750,28400,ITD
2023-06-28,11850,12000,11700,11950,26500,ITD
2023-06-29,11950,11950,11650,11700,8900,ITD
2023-06-30,11600,11800,11600,11800,5100,ITD
2023-07-03,11900,12450,11850,11950,74200,ITD
2023-07-04,11800,11950,11700,11950,15800,ITD
2023-07-05,11950,12450,11800,12250,180100,ITD
2023-07-06,12100,12200,11800,12200,23300,ITD
2023-07-07,11800,11950,11600,11950,13500,ITD
2023-07-10,11950,12200,11700,11900,211000,ITD
2023-07-11,11900,11950,11750,11750,99400,ITD
2023-07-12,11800,11800,11700,11700,67900,ITD
2023-07-13,11700,11700,11600,11600,8200,ITD
2023-07-14,11600,11900,11500,11600,33700,ITD
2023-07-17,11600,11800,11600,11600,19200,ITD
2023-07-18,11600,11700,11500,11600,10600,ITD
2023-07-19,11650,11800,11600,11700,10300,ITD
2023-07-20,11800,12000,11550,11600,303100,ITD
2023-07-21,11550,11800,11550,11650,17200,ITD
2023-07-24,11550,11600,11550,11600,26500,ITD
2023-07-25,11600,11600,11500,11500,29800,ITD
2023-07-26,11500,11600,11450,11500,69900,ITD
2023-07-27,11500,11600,11500,11500,11100,ITD
2023-07-28,11500,11600,11300,11600,64700,ITD
2023-07-31,11450,11600,11300,11400,90300,ITD
2023-08-01,11500,11600,11400,11500,150500,ITD
2023-08-02,11400,11600,11350,11500,31200,ITD
2023-08-03,11300,11450,11250,11300,32500,ITD
2023-08-04,11300,11450,11250,11450,46800,ITD
2023-08-07,11350,11400,11250,11400,27700,ITD
2023-08-08,11250,11400,11250,11300,39700,ITD
2023-08-09,11300,11500,11250,11350,57900,ITD
2023-08-10,11400,11450,11250,11250,28500,ITD
2023-08-11,11250,11400,11000,11200,85600,ITD
2023-08-14,11200,11300,11000,11100,36300,ITD
2023-08-15,11000,11200,11000,11100,30600,ITD
2023-08-16,11000,11200,11000,11000,27500,ITD
2023-08-17,11000,11200,11000,11050,27100,ITD
2023-08-18,10900,11100,10300,10450,76800,ITD
2023-08-21,10450,10600,10400,10600,12000,ITD
2023-08-22,10500,10650,10500,10650,15600,ITD
2023-08-23,10700,10700,10400,10600,36000,ITD
2023-08-24,10550,10600,10450,10600,17400,ITD
2023-08-25,10600,10750,10400,10400,22200,ITD
2023-08-28,10600,10600,10400,10400,19400,ITD
2023-08-29,10600,10600,10400,10550,39400,ITD
2023-08-30,10400,10500,10350,10500,20100,ITD
2023-08-31,10400,10500,10300,10350,33900,ITD
2023-09-05,10350,10800,10350,10800,45700,ITD
2023-09-06,10850,11550,10850,11350,380000,ITD
2023-09-07,11350,11500,11000,11200,83000,ITD
2023-09-08,11250,11250,11050,11100,45400,ITD
2023-09-11,11100,11250,11050,11150,42700,ITD
2023-09-12,11300,11300,11000,11200,53200,ITD
2023-09-13,11150,11250,11000,11100,31400,ITD
2023-09-14,11000,11100,10850,10850,55100,ITD
2023-09-15,10950,10950,10750,10950,15000,ITD
2023-09-18,10800,10800,10650,10700,45500,ITD
2023-09-19,10700,10850,10650,10750,49500,ITD
2023-09-20,10850,11150,10750,11150,80100,ITD
2023-09-21,11000,11200,10800,11100,107900,ITD
2023-09-22,10850,11100,10700,11000,95800,ITD
2023-09-25,11000,11000,10700,10700,57600,ITD
2023-09-26,10700,10900,10700,10700,92700,ITD
2023-09-27,10700,10700,10650,10650,45300,ITD
2023-09-28,10650,10700,10650,10700,37200,ITD
2023-09-29,10800,10800,10600,10750,45400,ITD
2023-10-02,10650,10750,10650,10750,4400,ITD
2023-10-03,10700,10750,10600,10750,56400,ITD
2023-10-04,10700,10750,10500,10550,64800,ITD
2023-10-05,10500,10600,10400,10400,84600,ITD
2023-10-06,10400,10750,10400,10650,16900,ITD
2023-10-09,10600,10700,10400,10650,31900,ITD
2023-10-10,10650,10700,10450,10500,19800,ITD
2023-10-11,10550,10600,10450,10600,14200,ITD
2023-10-12,10650,10700,10400,10600,82200,ITD
2023-10-13,10400,10400,10350,10400,21600,ITD
2023-10-16,10500,10550,10000,10000,63000,ITD
2023-10-17,10050,10150,10000,10000,10200,ITD
2023-10-18,10050,10050,9900,9900,14300,ITD
2023-10-19,9900,9900,9620,9620,11200,ITD
2023-10-20,9650,10250,9650,10000,37900,ITD
2023-10-23,10000,10600,10000,10550,12100,ITD
2023-10-24,10700,10700,9820,10000,55400,ITD
2023-10-25,10250,10250,9910,10000,14400,ITD
2023-10-26,9620,10100,9600,9600,21600,ITD
2023-10-27,9600,10000,9600,9800,13200,ITD
2023-10-30,9700,9800,9600,9800,20700,ITD
2023-10-31,9620,9620,9200,9200,25000,ITD
2023-11-01,9200,9210,8560,9000,81800,ITD
2023-11-02,9250,9500,9200,9500,8700,ITD
2023-11-03,9500,9820,9400,9790,10800,ITD
2023-11-06,9790,9800,9510,9800,18300,ITD
2023-11-07,9800,9970,9600,9970,21400,ITD
2023-11-08,9600,9950,9500,9940,4600,ITD
2023-11-09,9940,9980,9530,9540,7200,ITD
2023-11-10,9700,9800,9540,9800,12700,ITD
2023-11-13,9800,9890,9600,9750,9700,ITD
2023-11-14,9550,9880,9550,9880,73600,ITD
2023-11-15,9850,10550,9850,9960,5000,ITD
2023-11-16,10200,10200,9800,9970,4100,ITD
2023-11-17,9960,9970,9710,9970,4200,ITD
2023-11-20,9550,9800,9550,9800,42200,ITD
2023-11-21,9800,9800,9560,9800,21800,ITD
2023-11-22,9850,9850,9740,9800,47500,ITD
2023-11-23,9750,9800,9620,9800,3300,ITD
2023-11-24,9800,9800,9580,9780,6500,ITD
2023-11-27,9780,9800,9500,9800,25300,ITD
2023-11-28,9760,9810,9600,9750,39900,ITD
2023-11-29,9700,10000,9700,10000,11900,ITD
2023-11-30,9610,9880,9550,9880,8700,ITD
2023-12-01,9850,9880,9750,9880,9700,ITD
2023-12-04,9880,9880,9750,9880,14600,ITD
2023-12-05,9800,9900,9800,9880,44000,ITD
2023-12-06,9870,9880,9700,9720,11000,ITD
2023-12-07,9760,9800,9750,9750,39000,ITD
2023-12-08,9570,9780,9550,9780,4800,ITD
2023-12-11,9750,9780,9500,9600,8800,ITD
2023-12-12,9780,10000,9700,10000,10500,ITD
2023-12-13,9990,10000,9710,9710,18900,ITD
2023-12-14,9800,9970,9710,9960,20900,ITD
2023-12-15,9950,9950,9700,9710,21000,ITD
2023-12-18,9550,9900,9550,9900,1500,ITD
2023-12-19,9890,9890,9610,9890,3900,ITD
2023-12-20,9700,9900,9700,9900,1600,ITD
2023-12-21,9800,9860,9700,9720,10500,ITD
2023-12-22,10200,10200,9700,9800,40600,ITD
2023-12-25,9600,10000,9600,9900,22600,ITD
2023-12-26,9950,9950,9800,9800,14900,ITD
2023-12-27,9800,9800,9630,9630,19700,ITD
2023-12-28,9790,9790,9630,9790,5400,ITD
2023-12-29,9830,9860,9630,9860,17900,ITD
2024-01-02,9870,10000,9860,10000,17700,ITD
2024-01-03,9880,9990,9850,9990,17400,ITD
2024-01-04,9990,10050,9800,9990,20600,ITD
2024-01-05,10300,10500,9800,9990,21100,ITD
2024-01-08,9990,10200,9850,10150,21500,ITD
2024-01-09,10100,10100,9850,10100,5300,ITD
2024-01-10,10050,10050,9850,9990,13300,ITD
2024-01-11,9810,9990,9750,9980,52400,ITD
2024-01-12,9900,9900,9700,9790,8000,ITD
2024-01-15,9710,9890,9710,9720,7800,ITD
2024-01-16,9550,9990,9550,9720,20100,ITD
2024-01-17,9950,9950,9620,9860,19500,ITD
2024-01-18,9920,9920,9770,9770,9400,ITD
2024-01-19,9800,9820,9790,9790,14000,ITD
2024-01-22,9790,9790,9600,9770,12600,ITD
2024-01-23,9700,9770,9680,9770,400,ITD
2024-01-24,9600,9650,9550,9600,7700,ITD
2024-01-25,9560,9690,9550,9680,5100,ITD
2024-01-26,9580,9650,9580,9650,1600,ITD
2024-01-29,9690,9690,9600,9600,700,ITD
2024-01-30,9600,9650,9400,9500,22600,ITD
2024-01-31,9600,9600,9400,9490,69300,ITD
2024-02-01,9490,9770,9350,9600,12300,ITD
2024-02-02,9600,9600,9380,9500,9600,ITD
2024-02-05,9500,9500,9370,9420,8600,ITD
2024-02-06,9500,9500,9390,9490,6500,ITD
2024-02-07,9400,9800,9400,9750,8800,ITD
2024-02-15,9750,9750,9420,9690,7800,ITD
2024-02-16,9690,9690,9470,9590,6400,ITD
2024-02-19,9590,9590,9400,9500,39000,ITD
2024-02-20,9550,9600,9510,9590,27900,ITD
2024-02-21,9670,9670,9410,9520,10300,ITD
2024-02-22,9520,9790,9510,9530,94000,ITD
2024-02-23,9550,9740,9510,9530,42000,ITD
2024-02-26,9520,9700,9510,9700,8700,ITD
2024-02-27,9690,9690,9210,9640,17500,ITD
2024-02-28,9450,10000,9400,9890,35700,ITD
2024-02-29,9890,9960,9430,9950,53400,ITD
2024-03-01,9910,10300,9510,9990,53600,ITD
