time,open,high,low,close,volume,ticker
2021-04-22,17850,18400,17770,18140,31000,CMG
2021-04-23,18140,18450,17770,18450,48600,CMG
2021-04-26,18450,18450,17770,18140,32700,CMG
2021-04-27,17730,18090,17570,17730,40800,CMG
2021-04-28,18220,18220,17570,17930,71500,CMG
2021-04-29,17930,17930,17730,17930,18400,CMG
2021-05-04,17830,17930,17620,17770,44800,CMG
2021-05-05,17770,18140,17770,18090,59200,CMG
2021-05-06,18140,18510,17730,18090,46800,CMG
2021-05-07,18190,18240,17670,18090,48200,CMG
2021-05-10,17730,18190,17460,17930,89700,CMG
2021-05-11,17930,18040,17570,17910,130200,CMG
2021-05-12,17730,17960,17620,17960,149900,CMG
2021-05-13,17690,17930,17540,17880,99200,CMG
2021-05-14,17910,18770,17750,18770,165300,CMG
2021-05-17,18870,18980,17730,18660,83000,CMG
2021-05-18,18710,18710,18240,18510,33300,CMG
2021-05-19,18550,18550,17490,18400,52800,CMG
2021-05-20,18400,18870,17880,18610,86000,CMG
2021-05-21,18610,18770,18240,18320,47800,CMG
2021-05-24,18320,19290,18320,19260,218200,CMG
2021-05-25,19490,19650,19240,19420,199300,CMG
2021-05-26,19420,19420,19000,19180,38100,CMG
2021-05-27,19240,19370,18820,18820,70100,CMG
2021-05-28,18770,19860,18660,19730,180300,CMG
2021-05-31,19160,19730,18770,19470,52300,CMG
2021-06-01,19210,19290,18770,18980,20900,CMG
2021-06-02,18980,18980,18300,18950,63800,CMG
2021-06-03,18870,18950,18740,18870,53100,CMG
2021-06-04,18870,19490,18610,19490,53900,CMG
2021-06-07,19710,19710,18510,19130,68400,CMG
2021-06-08,18510,19020,18400,18450,109700,CMG
2021-06-09,18450,18980,18240,18920,62100,CMG
2021-06-10,19180,19180,18400,18840,48800,CMG
2021-06-11,18870,18980,18610,18900,39000,CMG
2021-06-14,19020,19080,18770,18920,70200,CMG
2021-06-15,18950,18950,18740,18770,24200,CMG
2021-06-16,18900,18900,18510,18510,55400,CMG
2021-06-17,18510,18510,17980,18300,108900,CMG
2021-06-18,18300,18770,18300,18450,36500,CMG
2021-06-21,18450,18660,18300,18510,54500,CMG
2021-06-22,18510,18550,18240,18510,57100,CMG
2021-06-23,18510,19020,18480,18900,86000,CMG
2021-06-24,18900,18900,18660,18900,66800,CMG
2021-06-25,18900,19290,18690,19240,155300,CMG
2021-06-28,19240,19240,18900,19080,41100,CMG
2021-06-29,19080,19080,18980,19020,27300,CMG
2021-06-30,18870,19550,18820,19440,72900,CMG
2021-07-01,19550,20330,19550,20120,269100,CMG
2021-07-02,20120,20800,20120,20530,172500,CMG
2021-07-05,20640,20850,19960,20330,74000,CMG
2021-07-06,20330,20590,19600,19600,146600,CMG
2021-07-07,19600,19750,18840,19440,82500,CMG
2021-07-08,19490,19550,19020,19440,38900,CMG
2021-07-09,19440,19810,19020,19290,80700,CMG
2021-07-12,19290,19290,17980,18450,125500,CMG
2021-07-13,18090,19240,18090,19240,27900,CMG
2021-07-14,19300,19300,18100,18940,50400,CMG
2021-07-15,18210,19300,18210,18550,44900,CMG
2021-07-16,18990,18990,18440,18570,24000,CMG
2021-07-19,18630,18630,17690,18130,77700,CMG
2021-07-20,17730,18570,17730,18570,39800,CMG
2021-07-21,18780,18780,18260,18490,30200,CMG
2021-07-22,18260,18810,18080,18780,52300,CMG
2021-07-23,18780,18880,18550,18730,24400,CMG
2021-07-26,18780,20030,18780,20030,255100,CMG
2021-07-27,21020,21130,20190,20630,167000,CMG
2021-07-28,20390,20790,20190,20760,201800,CMG
2021-07-29,20710,20870,20350,20710,113300,CMG
2021-07-30,20710,22150,20710,22150,353500,CMG
2021-08-02,22150,23680,22150,23680,293300,CMG
2021-08-03,23680,24080,23060,23350,180400,CMG
2021-08-04,23350,23420,22850,23010,234400,CMG
2021-08-05,22800,23980,22800,23480,139800,CMG
2021-08-06,23420,23840,23010,23630,165700,CMG
2021-08-09,23710,24620,23270,24490,200600,CMG
2021-08-10,24550,24570,23840,24080,129000,CMG
2021-08-11,24080,24080,22640,22640,283000,CMG
2021-08-12,22750,23320,22640,22720,223600,CMG
2021-08-13,22720,23270,21910,22950,151400,CMG
2021-08-16,23350,23920,23010,23870,172600,CMG
2021-08-17,23870,23870,23370,23710,87400,CMG
2021-08-18,23710,23990,23370,23420,82300,CMG
2021-08-19,23420,23420,22950,23420,123900,CMG
2021-08-20,23420,24470,23350,23950,268100,CMG
2021-08-23,23950,25620,23890,25620,384500,CMG
2021-08-24,26870,27390,25720,26510,222600,CMG
2021-08-25,25870,27390,25310,26190,171000,CMG
2021-08-26,26000,26450,25720,26140,131300,CMG
2021-08-27,26080,26610,25460,26510,153600,CMG
2021-08-30,27550,27550,26510,26610,162300,CMG
2021-08-31,26610,27910,26350,27550,159900,CMG
2021-09-01,27390,27760,27230,27490,115300,CMG
2021-09-06,27490,27960,26650,27960,259700,CMG
2021-09-07,27960,28700,27650,28020,143500,CMG
2021-09-08,28020,28220,27650,27650,173000,CMG
2021-09-09,27650,28430,27650,28430,81600,CMG
2021-09-10,28600,28600,28170,28490,81400,CMG
2021-09-13,28600,29370,28490,29210,58700,CMG
2021-09-14,29740,31250,29680,31250,256700,CMG
2021-09-15,32340,33390,31460,31930,227100,CMG
2021-09-16,32870,32870,31300,31510,113800,CMG
2021-09-17,31820,32240,31360,31510,68200,CMG
2021-09-20,31560,33650,31400,32810,118400,CMG
2021-09-21,32340,32610,31400,32240,100600,CMG
2021-09-22,33230,33650,32340,33490,59600,CMG
2021-09-23,34120,34120,32400,32610,80000,CMG
2021-09-24,32870,32870,31560,31560,121300,CMG
2021-09-27,31360,31510,29370,29890,201000,CMG
2021-09-28,29740,31090,28700,30780,88100,CMG
2021-09-29,30780,30780,28740,30730,50600,CMG
2021-09-30,30250,30730,30250,30670,44700,CMG
2021-10-01,30360,31620,29640,30150,88100,CMG
2021-10-04,30210,30420,29640,30110,65500,CMG
2021-10-05,29940,31090,29740,30990,80000,CMG
2021-10-06,31040,31190,30520,30990,42400,CMG
2021-10-07,32340,32340,30880,31980,44100,CMG
2021-10-08,32030,32030,31300,31980,75800,CMG
2021-10-11,31980,31980,31400,31820,35200,CMG
2021-10-12,31980,31980,31300,31770,26700,CMG
2021-10-13,31460,31880,31460,31670,31100,CMG
2021-10-14,31820,33390,31820,32240,65800,CMG
2021-10-15,32759,32759,32030,32340,47100,CMG
2021-10-18,32340,32340,31400,31820,34200,CMG
2021-10-19,31300,31560,30930,31150,24500,CMG
2021-10-20,30930,31560,30930,31090,43300,CMG
2021-10-21,31090,31930,31090,31820,19300,CMG
2021-10-22,31820,31930,31090,31770,32500,CMG
2021-10-25,31770,31770,30990,31300,49500,CMG
2021-10-26,31090,31300,30780,31090,34300,CMG
2021-10-27,31090,32090,30880,31560,58600,CMG
2021-10-28,32090,32240,31300,32240,73200,CMG
2021-10-29,32920,33340,32659,32870,84100,CMG
2021-11-01,34430,34430,32870,33390,76500,CMG
2021-11-02,33340,33440,32610,33280,73400,CMG
2021-11-03,32130,33340,32130,32549,124500,CMG
2021-11-04,32810,32810,32340,32810,43800,CMG
2021-11-05,32810,33130,32500,33130,63100,CMG
2021-11-08,33180,33650,33130,33540,41200,CMG
2021-11-09,33910,34170,33490,33910,39000,CMG
2021-11-10,34170,34170,33130,33810,65500,CMG
2021-11-11,33650,33650,31460,33390,61700,CMG
2021-11-12,33390,33440,32870,33440,37800,CMG
2021-11-15,33650,33910,33130,33280,26200,CMG
2021-11-16,33280,33390,32610,33340,54700,CMG
2021-11-17,33390,33710,32870,33710,74400,CMG
2021-11-18,33750,36050,33750,36000,243800,CMG
2021-11-19,38030,38030,33490,36470,86000,CMG
2021-11-22,34430,36470,34430,34900,33700,CMG
2021-11-23,32549,34640,32549,34640,86700,CMG
2021-11-24,34690,35630,33600,35630,61900,CMG
2021-11-25,35630,36000,35580,35730,84700,CMG
2021-11-26,35730,35730,34170,34170,44300,CMG
2021-11-29,32920,34640,32340,33280,67000,CMG
2021-11-30,32920,33280,32340,32340,99200,CMG
2021-12-01,32400,33130,32400,32610,270200,CMG
2021-12-02,32610,32659,32130,32549,217500,CMG
2021-12-03,32549,32549,31720,31770,215600,CMG
2021-12-06,31820,31820,31360,31360,90100,CMG
2021-12-07,31360,32549,31360,31720,140600,CMG
2021-12-08,31720,31820,31300,31670,85800,CMG
2021-12-09,31720,31820,31360,31820,21300,CMG
2021-12-10,31820,32340,31400,32340,43400,CMG
2021-12-13,32810,32810,31880,32090,37400,CMG
2021-12-14,32610,32610,31510,31560,80200,CMG
2021-12-15,31510,31770,31460,31460,73100,CMG
2021-12-16,31300,31620,31090,31360,42800,CMG
2021-12-17,31360,31770,31190,31510,47100,CMG
2021-12-20,31300,31820,30780,30930,78000,CMG
2021-12-21,30780,30930,30310,30930,41700,CMG
2021-12-22,30780,31250,30250,30990,81600,CMG
2021-12-23,30520,30990,30250,30250,36800,CMG
2021-12-24,30310,31190,30250,30780,18700,CMG
2021-12-27,29740,31300,29740,31150,19500,CMG
2021-12-28,31040,31300,30780,31300,12700,CMG
2021-12-29,30880,31460,30520,31300,13100,CMG
2021-12-30,31400,31560,30990,31040,17400,CMG
2021-12-31,31300,31300,30620,31300,13900,CMG
2022-01-04,31300,31820,30050,31820,118800,CMG
2022-01-05,32610,32610,31300,32450,21900,CMG
2022-01-06,32240,32240,30250,31300,91100,CMG
2022-01-07,30990,30990,30670,30780,40600,CMG
2022-01-10,30730,30730,29890,29890,37400,CMG
2022-01-11,29740,29740,28380,28700,76500,CMG
2022-01-12,27650,28700,26710,28700,108300,CMG
2022-01-13,28700,29680,27650,28600,39400,CMG
2022-01-14,28700,28700,27390,28330,39900,CMG
2022-01-17,27180,28330,26610,26610,65400,CMG
2022-01-18,26350,27080,25870,25870,25800,CMG
2022-01-19,25820,27650,25820,27650,41100,CMG
2022-01-20,28170,28530,27650,28530,24100,CMG
2022-01-21,28170,28700,27860,28430,52200,CMG
2022-01-24,28170,28170,26450,26920,40800,CMG
2022-01-25,26920,26920,25820,26920,65600,CMG
2022-01-26,27020,27020,25980,26870,38100,CMG
2022-01-27,26710,27020,26550,27020,31300,CMG
2022-01-28,27020,28600,26970,28380,30300,CMG
2022-02-07,30150,30360,28910,30360,81800,CMG
2022-02-08,31300,31400,30420,30570,46000,CMG
2022-02-09,31250,31620,30670,31300,95600,CMG
2022-02-10,32810,32810,31330,31840,17600,CMG
2022-02-11,30140,31670,30140,31560,14300,CMG
2022-02-14,31560,31670,30990,31440,14200,CMG
2022-02-15,30760,31560,30710,31220,25000,CMG
2022-02-16,30990,31840,30990,31840,56400,CMG
2022-02-17,32640,32640,31330,32240,10200,CMG
2022-02-18,32009,32409,31960,32240,37700,CMG
2022-02-21,32240,32990,31900,32520,25400,CMG
2022-02-22,32409,32409,32009,32240,18500,CMG
2022-02-23,32240,32520,32130,32470,18500,CMG
2022-02-24,32470,32470,30710,32009,42600,CMG
2022-02-25,32009,32130,31560,31560,8000,CMG
2022-02-28,31840,31840,31280,31280,21000,CMG
2022-03-01,31280,31280,30710,31110,21000,CMG
2022-03-02,31110,31110,30710,31110,31700,CMG
2022-03-03,31840,31840,30760,31730,10400,CMG
2022-03-04,31790,31840,30930,31790,27100,CMG
2022-03-07,30710,31790,30710,31560,7900,CMG
2022-03-08,31390,31620,30760,30820,22000,CMG
2022-03-09,30820,31160,30480,30710,12900,CMG
2022-03-10,31840,32299,31280,31730,47400,CMG
2022-03-11,31790,31900,30820,31620,20500,CMG
2022-03-14,31840,31840,30820,31440,28000,CMG
2022-03-15,30990,31730,30820,31560,35700,CMG
2022-03-16,31790,31790,30710,31560,16700,CMG
2022-03-17,31670,33720,31670,33720,305400,CMG
2022-03-18,35250,35250,33720,33830,73200,CMG
2022-03-21,34070,34070,32990,33550,12200,CMG
2022-03-22,33040,33270,31280,31390,170800,CMG
2022-03-23,31390,32009,31390,31960,42100,CMG
2022-03-24,32130,32990,31560,32130,53500,CMG
2022-03-25,32920,32920,31900,31960,70200,CMG
2022-03-28,31840,31960,31330,31730,64800,CMG
2022-03-29,31840,33950,31840,33950,250600,CMG
2022-03-30,35830,35830,31620,34750,192000,CMG
2022-03-31,34800,35830,34570,35830,249700,CMG
2022-04-01,34170,36680,34170,36110,142900,CMG
2022-04-04,36390,36390,35250,35710,139200,CMG
2022-04-05,35710,36510,35030,36000,110200,CMG
2022-04-06,36390,37590,35830,36960,140100,CMG
2022-04-07,37530,38560,36960,37240,102200,CMG
2022-04-08,37530,38100,35310,36230,77900,CMG
2022-04-12,36730,36850,34860,36390,202500,CMG
2022-04-13,37190,37190,36160,36910,156800,CMG
2022-04-14,37190,37530,36390,37480,176700,CMG
2022-04-15,37530,39800,37530,39180,256000,CMG
2022-04-18,39290,40370,39290,40200,113600,CMG
2022-04-19,40320,40370,37410,37410,150900,CMG
2022-04-20,37360,40040,35650,39800,303900,CMG
2022-04-21,39800,39800,37240,39240,67900,CMG
2022-04-22,38100,38670,36510,37930,308700,CMG
2022-04-25,37020,37080,35310,35310,311900,CMG
2022-04-26,35830,35940,32920,35940,71600,CMG
2022-04-27,35310,36330,35310,36230,28900,CMG
2022-04-28,36390,37240,35540,36560,38400,CMG
2022-04-29,37700,37700,35540,36850,52100,CMG
2022-05-04,36850,36850,35940,36230,14900,CMG
2022-05-05,36230,36910,35830,36790,234800,CMG
2022-05-06,35250,36510,34460,35940,45000,CMG
2022-05-09,35880,35880,34230,35540,36300,CMG
2022-05-10,33150,34970,33090,34920,42300,CMG
2022-05-11,34630,35430,34120,35430,43800,CMG
2022-05-12,35830,35830,33550,33550,33000,CMG
2022-05-13,33550,33830,31840,32360,52300,CMG
2022-05-16,32360,34120,30140,30710,32400,CMG
2022-05-17,31280,32409,28600,32409,243500,CMG
2022-05-18,33040,33550,32409,33550,19800,CMG
2022-05-19,33490,33490,31220,32009,187000,CMG
2022-05-20,32299,33270,30030,33270,85500,CMG
2022-05-23,33270,33270,31280,32700,24400,CMG
2022-05-24,31440,32360,30430,31730,64900,CMG
2022-05-25,30650,33550,30650,33550,73200,CMG
2022-05-26,33550,34000,31220,33550,245900,CMG
2022-05-27,33550,34630,33380,34570,52700,CMG
2022-05-30,34680,34800,34120,34570,321700,CMG
2022-05-31,34460,34520,33440,34230,39700,CMG
2022-06-01,34230,34230,32990,33150,31600,CMG
2022-06-02,33040,33550,32009,33490,29100,CMG
2022-06-03,33490,34680,32470,34680,79500,CMG
2022-06-06,34680,34750,33550,34350,26000,CMG
2022-06-07,33550,34350,33320,34120,43900,CMG
2022-06-08,34120,34570,33950,34570,30900,CMG
2022-06-09,34860,34860,34290,34680,18900,CMG
2022-06-10,34520,34630,33490,34070,40800,CMG
2022-06-13,33090,33090,31730,32700,66700,CMG
2022-06-14,32870,32870,31560,32470,13900,CMG
2022-06-15,31840,32070,30880,31840,20300,CMG
2022-06-16,34000,34000,31840,33090,16800,CMG
2022-06-17,31900,32750,31790,32590,18300,CMG
2022-06-20,32590,32590,31390,31440,8400,CMG
2022-06-21,31510,32640,30880,31440,33400,CMG
2022-06-22,31280,32990,31160,31730,12600,CMG
2022-06-23,31670,31670,30710,31280,30100,CMG
2022-06-24,31280,32990,30880,32990,26100,CMG
2022-06-27,32700,34120,32700,34070,48300,CMG
2022-06-28,34120,34120,32130,34070,36500,CMG
2022-06-29,34120,34120,33090,33440,9000,CMG
2022-06-30,33490,33490,32009,33270,21600,CMG
2022-07-01,33150,35250,31160,35250,45100,CMG
2022-07-04,35150,35150,32810,33270,40100,CMG
2022-07-05,33490,33490,31390,32870,16600,CMG
2022-07-06,31040,32700,30990,32299,15100,CMG
2022-07-07,32990,32990,31280,32409,20200,CMG
2022-07-08,32409,32409,32070,32409,7300,CMG
2022-07-11,32409,32470,31620,32299,31600,CMG
2022-07-12,32299,33270,31620,33270,13800,CMG
2022-07-13,33950,33950,32240,33780,4900,CMG
2022-07-14,33780,34120,32360,33830,18000,CMG
2022-07-15,33150,33490,31840,33380,31000,CMG
2022-07-18,33950,33950,32070,33550,9300,CMG
2022-07-19,33270,33270,32240,32920,20000,CMG
2022-07-20,32990,34070,32990,33490,23400,CMG
2022-07-21,33270,33550,32640,33550,26600,CMG
2022-07-22,32990,33270,32409,32409,4200,CMG
2022-07-25,32409,33490,32189,33490,13200,CMG
2022-07-26,32240,33320,32240,33320,8300,CMG
2022-07-27,32990,33830,32990,33780,63400,CMG
2022-07-28,33090,34000,33090,33150,17700,CMG
2022-07-29,33490,33490,33270,33490,4800,CMG
2022-08-01,34120,35080,34120,35080,27100,CMG
2022-08-02,35250,35250,34460,34680,16600,CMG
2022-08-03,33950,35200,33670,34680,31600,CMG
2022-08-04,34120,35830,34120,35650,39400,CMG
2022-08-05,34970,35540,34230,35540,44100,CMG
2022-08-08,34680,35540,34680,35540,28300,CMG
2022-08-09,35480,35830,34970,35830,57000,CMG
2022-08-10,35310,35540,35200,35200,40600,CMG
2022-08-11,35200,35940,35200,35480,93000,CMG
2022-08-12,35150,36730,35150,36450,80700,CMG
2022-08-15,35940,38210,35940,38210,101700,CMG
2022-08-16,37870,38490,37870,38490,91600,CMG
2022-08-17,38100,38490,37810,38390,38300,CMG
2022-08-18,38390,39800,38100,39240,102100,CMG
2022-08-19,38950,38950,38100,38560,46800,CMG
2022-08-22,37700,38390,37360,38100,55300,CMG
2022-08-23,37130,38040,37130,37870,68800,CMG
2022-08-24,37870,37990,36390,36390,67000,CMG
2022-08-25,36390,36390,34970,35200,219400,CMG
2022-08-26,34800,35250,33830,34120,238600,CMG
2022-08-29,34120,34680,33670,34630,112700,CMG
2022-08-30,34750,35710,34400,34970,365800,CMG
2022-08-31,34400,34680,33380,33550,832900,CMG
2022-09-05,34070,34520,33440,34400,1300600,CMG
2022-09-06,34520,36790,34460,36790,560600,CMG
2022-09-07,36960,36960,35710,35880,377900,CMG
2022-09-08,36730,36790,35710,36110,205600,CMG
2022-09-09,36280,36620,35880,36620,173700,CMG
2022-09-12,37990,39130,36820,39130,318600,CMG
2022-09-13,39520,41160,39520,39830,188400,CMG
2022-09-14,39830,39830,38820,39600,129300,CMG
2022-09-15,39910,41480,39360,41480,255800,CMG
2022-09-16,42260,42880,40620,41320,243500,CMG
2022-09-19,41400,41480,39210,40300,160000,CMG
2022-09-20,40220,41080,39600,40690,154900,CMG
2022-09-21,40850,40850,39680,39830,59400,CMG
2022-09-22,39290,39910,39050,39830,124800,CMG
2022-09-23,39910,40070,39130,39600,71800,CMG
2022-09-26,39910,39910,36940,37170,186700,CMG
2022-09-27,36000,37880,36000,37880,75600,CMG
2022-09-28,37170,37490,36310,36310,75700,CMG
2022-09-29,36230,37490,34900,34900,182100,CMG
2022-09-30,34900,35920,34080,35840,68700,CMG
2022-10-03,35840,35840,33340,33340,126800,CMG
2022-10-04,33340,34280,33340,34000,67400,CMG
2022-10-05,35220,35690,34200,34820,28500,CMG
2022-10-06,34510,35180,33340,33380,27900,CMG
2022-10-07,33380,33380,31070,31070,218000,CMG
2022-10-10,29190,32479,29190,32479,105200,CMG
2022-10-11,32790,32790,30210,30210,200100,CMG
2022-10-12,30210,31770,30050,31770,54400,CMG
2022-10-13,32790,32790,30250,32790,170800,CMG
2022-10-14,33810,33810,31380,31620,66100,CMG
2022-10-17,31300,31300,30360,31300,118300,CMG
2022-10-18,32090,32090,30870,31540,93300,CMG
2022-10-19,32090,32240,31540,32009,125500,CMG
2022-10-20,32320,32320,31540,32009,18400,CMG
2022-10-21,32090,32090,30680,31540,58500,CMG
2022-10-24,31690,31690,29350,29740,125000,CMG
2022-10-25,30250,30520,27780,30520,93200,CMG
2022-10-26,31190,31190,30250,30830,29900,CMG
2022-10-27,30910,31150,29970,31110,74100,CMG
2022-10-28,31110,31260,29740,30990,34800,CMG
2022-10-31,29890,30870,29030,30720,54500,CMG
2022-11-01,30720,30720,29740,30130,42000,CMG
2022-11-02,29700,30090,28170,30090,128900,CMG
2022-11-03,29740,29740,28170,28840,116100,CMG
2022-11-04,28090,28170,26840,26840,282400,CMG
2022-11-07,26920,26920,24960,25040,266300,CMG
2022-11-08,25080,26220,25040,25980,85300,CMG
2022-11-09,26610,27780,26530,27700,167700,CMG
2022-11-10,28090,28130,25790,26570,167600,CMG
2022-11-11,28090,28090,27000,27390,222100,CMG
2022-11-14,27390,27390,25550,27390,93900,CMG
2022-11-15,27350,27350,25470,25470,172400,CMG
2022-11-16,24650,27230,23710,27230,191300,CMG
2022-11-17,27310,28680,27310,28020,97400,CMG
2022-11-18,28520,28520,27000,27980,36700,CMG
2022-11-21,27980,28020,27160,27940,8800,CMG
2022-11-22,27980,28960,27080,28130,76800,CMG
2022-11-23,28130,28680,26690,27700,42100,CMG
2022-11-24,26690,28330,26690,28330,23600,CMG
2022-11-25,28720,28720,27510,28640,33600,CMG
2022-11-28,29500,29740,28640,29580,37100,CMG
2022-11-29,29580,30910,29540,30910,96100,CMG
2022-11-30,31220,32240,30680,32240,132600,CMG
2022-12-01,32479,32710,31850,32090,97900,CMG
2022-12-02,32479,32870,30910,32870,102200,CMG
2022-12-05,32870,32870,31850,32240,62600,CMG
2022-12-06,32240,32240,31070,31300,37500,CMG
2022-12-07,31110,31150,30520,30950,26800,CMG
2022-12-08,30950,31970,30950,31930,36300,CMG
2022-12-09,31690,31690,30830,31300,50500,CMG
2022-12-12,32400,32400,30750,31620,16800,CMG
2022-12-13,31930,31930,30520,31340,27500,CMG
2022-12-14,30680,31650,30520,31070,29600,CMG
2022-12-15,31260,31260,30290,31150,31400,CMG
2022-12-16,31150,31150,30520,30990,19400,CMG
2022-12-19,30520,30990,30400,30990,27600,CMG
2022-12-20,29890,30400,28960,30050,46300,CMG
2022-12-21,30050,30050,28880,29780,106500,CMG
2022-12-22,30520,31300,29930,30560,13800,CMG
2022-12-23,30640,30640,30360,30520,6600,CMG
2022-12-26,30520,30520,28880,28880,40200,CMG
2022-12-27,28960,30440,28960,29890,37800,CMG
2022-12-28,29970,29970,29350,29740,27900,CMG
2022-12-29,28170,30440,28170,30440,21500,CMG
2022-12-30,29780,31300,28560,31300,121400,CMG
2023-01-03,30520,32479,30520,32479,74900,CMG
2023-01-04,32830,32830,30210,32159,40700,CMG
2023-01-05,32049,32240,31460,32240,62800,CMG
2023-01-06,32479,32479,31070,32049,39900,CMG
2023-01-09,32009,32009,30360,31300,78500,CMG
2023-01-10,32870,32910,30910,32400,66700,CMG
2023-01-11,32119,32119,30520,31970,102700,CMG
2023-01-12,31930,31930,30750,31690,21800,CMG
2023-01-13,30830,32090,30830,31500,77900,CMG
2023-01-16,31690,31690,30680,31540,7400,CMG
2023-01-17,31730,31730,31150,31690,14800,CMG
2023-01-18,31690,32090,31460,32090,54400,CMG
2023-01-19,32049,32790,31500,32549,61400,CMG
2023-01-27,32870,34040,32870,34040,192500,CMG
2023-01-30,34040,34350,33220,33650,34300,CMG
2023-01-31,33650,33730,32479,33730,54200,CMG
2023-02-01,32950,33890,32360,32549,46800,CMG
2023-02-02,31460,33530,31420,33180,42700,CMG
2023-02-03,32870,33650,32750,33650,40200,CMG
2023-02-06,33610,33650,32870,33260,11800,CMG
2023-02-07,32870,33650,32320,32320,117100,CMG
2023-02-08,33220,33260,31540,32830,32100,CMG
2023-02-09,32830,33180,32630,32830,13800,CMG
2023-02-10,32790,32790,31460,32479,18000,CMG
2023-02-13,31500,32790,30720,32790,36100,CMG
2023-02-14,32790,32790,31300,32790,21100,CMG
2023-02-15,31580,32710,31500,32549,26700,CMG
2023-02-16,32549,32549,31380,32320,13500,CMG
2023-02-17,31580,32280,31580,32280,37800,CMG
2023-02-20,32360,32790,31850,32790,44300,CMG
2023-02-21,32240,33180,32240,32790,12900,CMG
2023-02-22,31770,32049,31300,31300,97600,CMG
2023-02-23,31260,32009,30910,32009,45600,CMG
2023-02-24,32400,32400,31110,31730,19000,CMG
2023-02-27,30600,31620,30170,31220,20400,CMG
2023-02-28,31420,32090,30520,31770,44600,CMG
2023-03-01,31220,32009,31220,32009,20600,CMG
2023-03-02,32049,32049,31300,31650,11300,CMG
2023-03-03,31380,31380,30680,30750,20800,CMG
2023-03-06,31540,31930,30640,31650,41600,CMG
2023-03-07,31650,31650,31220,31580,12000,CMG
2023-03-08,30680,31850,30680,31850,18100,CMG
2023-03-09,31770,31770,31300,31690,14500,CMG
2023-03-10,31650,32320,31260,32090,87700,CMG
2023-03-13,31380,32049,30990,31930,23300,CMG
2023-03-14,31300,31540,30830,30830,62000,CMG
2023-03-15,31930,32320,31300,32320,88300,CMG
2023-03-16,31690,32240,31220,32090,25600,CMG
2023-03-17,31970,32400,31580,32159,24300,CMG
2023-03-20,32400,32400,31340,31540,28700,CMG
2023-03-21,32049,32090,31260,32049,18400,CMG
2023-03-22,32159,32159,32049,32049,600,CMG
2023-03-23,31460,31460,31030,31030,2400,CMG
2023-03-24,32090,32090,31810,31810,5500,CMG
2023-03-27,31730,31730,31070,31070,16100,CMG
2023-03-28,31620,31650,31220,31220,11100,CMG
2023-03-29,31150,31150,31070,31150,8200,CMG
2023-03-30,30990,30990,30990,30990,1000,CMG
2023-03-31,31380,31460,31380,31460,500,CMG
2023-04-03,31220,31970,31220,31300,1000,CMG
2023-04-04,31070,31070,31070,31070,1000,CMG
2023-04-05,31930,32090,31460,32090,90900,CMG
2023-04-06,32870,32870,32870,32870,4000,CMG
2023-04-07,32479,32750,31620,32630,4600,CMG
2023-04-10,32710,32870,32090,32479,21400,CMG
2023-04-11,32670,32670,31690,32630,3700,CMG
2023-04-12,31930,32870,31930,32710,70300,CMG
2023-04-13,32870,32870,32159,32520,23900,CMG
2023-04-14,32790,32790,32320,32320,900,CMG
2023-04-17,32790,32790,32240,32240,2300,CMG
2023-04-18,32630,32630,32400,32400,400,CMG
2023-04-19,32200,32710,32200,32240,22300,CMG
2023-04-20,32870,33220,32240,32280,27500,CMG
2023-04-21,32549,32830,32240,32790,11900,CMG
2023-04-24,33260,33260,32240,32240,13800,CMG
2023-04-25,32830,32830,31770,31850,20700,CMG
2023-04-26,32280,32280,31620,32159,11100,CMG
2023-04-27,32400,32400,31460,32090,20000,CMG
2023-04-28,32159,32520,32119,32159,5000,CMG
2023-05-04,32549,32549,31730,32280,6600,CMG
2023-05-05,31850,32200,31850,32200,2200,CMG
2023-05-08,32479,32479,32049,32049,7200,CMG
2023-05-09,32090,32090,32090,32090,21000,CMG
2023-05-10,32479,32479,32090,32090,9700,CMG
2023-05-11,32439,32439,31970,32439,17500,CMG
2023-05-12,32439,32439,31970,31970,17500,CMG
2023-05-15,32400,32400,31850,31850,15100,CMG
2023-05-16,32630,32630,31500,31500,40600,CMG
2023-05-17,32280,32280,31930,32090,25400,CMG
2023-05-18,32090,32280,31810,32280,9600,CMG
2023-05-19,32400,32400,31690,31690,27300,CMG
2023-05-22,31690,31930,31580,31580,14300,CMG
2023-05-23,31580,31690,31580,31580,10900,CMG
2023-05-24,31850,31890,31300,31890,177300,CMG
2023-05-25,31540,31850,31460,31850,17500,CMG
2023-05-26,32049,32049,31460,31690,66700,CMG
2023-05-29,31690,32320,31500,32200,103900,CMG
2023-05-30,31850,32320,31730,32090,67600,CMG
2023-05-31,32320,32320,31930,31970,25800,CMG
2023-06-01,31930,32090,31690,32090,43500,CMG
2023-06-02,32090,32240,31930,32240,61000,CMG
2023-06-05,32240,34470,32240,34470,207100,CMG
2023-06-06,36390,36390,34390,35760,50200,CMG
2023-06-07,34590,36000,34120,35610,24400,CMG
2023-06-08,34510,35140,34120,34820,25000,CMG
2023-06-09,34200,35610,33650,35610,89200,CMG
2023-06-12,35840,35840,34630,35610,26200,CMG
2023-06-13,35610,35610,34750,35140,37200,CMG
2023-06-14,35220,35530,34430,35060,17800,CMG
2023-06-15,35060,35220,34120,35220,47800,CMG
